work_year,job_title,salary_in_usd,employee_residence,company_location,job_category,experience_level_desc,employment_type_desc,work_setting,company_size_desc,region,residence_region,domestic_employment,cost_of_living_index,tech_stack,english_level,tech_specialization,role_maturity,career_path,ai_relationship,demand_index,economic_period,adjusted_salary,salary_to_experience_ratio,normalized_salary,total_compensation_estimate,work_life_balance,automation_risk,company_sector,salary_bracket,salary_competitiveness
2023,Machine Learning Engineer,150000,PT,US,ML Engineer,Senior,Full-time,Remote,Medium,North America,Europe,False,65.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Intermediate,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,230769.23076923075,50000.0,107142.85714285714,187500.0,3.0,3.0,Technology,Medium-High,Average
2023,Applied Machine Learning Engineer,69751,IN,DE,ML Engineer,Mid-Level,Full-time,Remote,Small,Europe,Asia,False,30.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Intermediate,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,232503.33333333334,34875.5,63409.99999999999,78818.63,3.0,3.0,Services/Consulting,Low,Below Average
2022,AI Developer,300000,IN,IN,AI Specialist,Entry-Level,Full-time,Hybrid,Large,Asia,Asia,True,30.0,"Python, Deep Learning, NLP/Computer Vision, Research Skills",Advanced,9.0,Emerging,Research,Creates New AI,9.6,Post-Pandemic,1000000.0,300000.0,384615.3846153846,360000.0,2.5,2.0,Services,High,Highly Competitive
2023,Machine Learning Engineer,96578,NL,NL,ML Engineer,Mid-Level,Full-time,Remote,Large,Europe,Europe,True,70.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Advanced,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,137968.57142857145,48289.0,87798.18181818181,115893.59999999999,3.0,3.0,Services,Medium-Low,Below Average
2023,Business Intelligence Engineer,185900,US,US,MLOps/Infrastructure Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Docker, Kubernetes, CI/CD, Cloud, ML Platforms",Native,8.5,New,DevOps,Supports AI,9.4,Post-Pandemic,185900.0,61966.666666666664,132785.7142857143,232375.0,2.0,3.5,Technology,High,Highly Competitive
2023,Business Intelligence Engineer,129300,US,US,MLOps/Infrastructure Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Docker, Kubernetes, CI/CD, Cloud, ML Platforms",Native,8.5,New,DevOps,Supports AI,9.4,Post-Pandemic,129300.0,43100.0,92357.14285714287,161625.0,2.0,3.5,Technology,Medium-Low,Competitive
2023,Data Engineer,225000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,225000.0,75000.0,160714.2857142857,281250.0,3.0,4.5,Technology,High,Competitive
2023,Data Engineer,175000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,175000.0,58333.333333333336,125000.00000000001,218750.0,3.0,4.5,Technology,Medium-High,Competitive
2023,Data Engineer,185000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,185000.0,61666.666666666664,132142.85714285716,231250.0,2.0,4.5,Technology,High,Competitive
2023,Data Engineer,140000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,140000.0,46666.666666666664,100000.0,175000.0,2.0,4.5,Technology,Medium-High,Average
2023,Data Scientist,48289,ES,ES,Data Scientist,Senior,Full-time,On-site,Medium,Europe,Europe,True,75.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Intermediate,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,64385.333333333336,16096.333333333334,31356.493506493505,55532.350000000006,2.0,4.0,Mixed,Low,Below Average
2023,Data Scientist,38631,ES,ES,Data Scientist,Senior,Full-time,On-site,Medium,Europe,Europe,True,75.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Intermediate,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,51508.0,12877.0,25085.064935064933,44425.65000000001,2.0,4.0,Mixed,Low,Below Average
2023,Data Scientist,105000,US,US,Data Scientist,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,105000.0,35000.0,75000.0,131250.0,2.0,4.0,Technology,Medium-Low,Below Average
2023,Data Scientist,70000,US,US,Data Scientist,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,70000.0,23333.333333333332,50000.0,87500.0,2.0,4.0,Technology,Low,Below Average
2023,Machine Learning Engineer,163196,US,US,ML Engineer,Entry-Level,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,163196.0,163196.0,271993.3333333334,203995.0,2.0,3.0,Technology,Medium-High,Highly Competitive
2023,Machine Learning Engineer,145885,US,US,ML Engineer,Entry-Level,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,145885.0,145885.0,243141.6666666667,182356.25,2.0,3.0,Technology,Medium-High,Competitive
2023,Data Engineer,217000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,217000.0,72333.33333333333,155000.0,271250.0,3.0,4.5,Technology,High,Competitive
2023,Data Engineer,185000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,185000.0,61666.666666666664,132142.85714285716,231250.0,3.0,4.5,Technology,High,Competitive
2023,Data Analyst,202800,US,US,Data Analyst,Senior,Full-time,On-site,Large,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,202800.0,67600.0,144857.14285714287,263639.99999999994,2.0,7.5,Technology,High,Highly Competitive
2023,Data Analyst,104300,US,US,Data Analyst,Senior,Full-time,On-site,Large,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,104300.0,34766.666666666664,74500.0,135589.99999999997,2.0,7.5,Technology,Medium-Low,Competitive
2023,Data Analyst,145000,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,145000.0,48333.333333333336,103571.42857142858,181250.0,2.0,7.5,Technology,Medium-High,Competitive
2023,Data Analyst,65000,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,65000.0,21666.666666666668,46428.571428571435,81250.0,2.0,7.5,Technology,Low,Below Average
2023,Data Engineer,165000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,165000.0,55000.0,117857.14285714287,206250.0,2.0,4.5,Technology,Medium-High,Average
2023,Data Engineer,132300,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,132300.0,44100.0,94500.0,165375.0,2.0,4.5,Technology,Medium-Low,Below Average
2023,Data Engineer,179170,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,179170.0,59723.333333333336,127978.57142857143,223962.5,2.0,4.5,Technology,High,Competitive
2023,Data Engineer,94300,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,94300.0,31433.333333333332,67357.14285714286,117875.0,2.0,4.5,Technology,Low,Below Average
2023,Analytics Engineer,152500,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,152500.0,50833.333333333336,108928.57142857143,190625.0,2.0,7.5,Technology,Medium-High,Highly Competitive
2023,Analytics Engineer,116450,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,116450.0,38816.666666666664,83178.57142857143,145562.5,2.0,7.5,Technology,Medium-Low,Competitive
2023,Data Engineer,247300,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,247300.0,82433.33333333333,176642.85714285716,309125.0,2.0,4.5,Technology,High,Competitive
2023,Data Engineer,133800,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,133800.0,44600.0,95571.42857142858,167250.0,2.0,4.5,Technology,Medium-Low,Below Average
2023,Research Engineer,203000,US,US,MLOps/Infrastructure Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Docker, Kubernetes, CI/CD, Cloud, ML Platforms",Native,8.5,New,DevOps,Supports AI,9.4,Post-Pandemic,203000.0,67666.66666666667,145000.0,253750.0,2.0,3.5,Technology,High,Highly Competitive
2023,Research Engineer,133000,US,US,MLOps/Infrastructure Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Docker, Kubernetes, CI/CD, Cloud, ML Platforms",Native,8.5,New,DevOps,Supports AI,9.4,Post-Pandemic,133000.0,44333.333333333336,95000.0,166250.0,2.0,3.5,Technology,Medium-Low,Competitive
2023,Research Scientist,220000,US,US,Data Scientist,Entry-Level,Full-time,Hybrid,Large,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,220000.0,220000.0,366666.6666666667,285999.99999999994,2.5,4.0,Technology,High,Highly Competitive
2022,Machine Learning Engineer,56536,CH,CH,ML Engineer,Entry-Level,Full-time,Remote,Small,Europe,Europe,True,135.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Intermediate,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,41878.51851851852,56536.0,85660.60606060606,65016.40000000001,3.0,3.0,Services/Consulting,Low,Below Average
2023,Data Scientist,150000,US,US,Data Scientist,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,150000.0,50000.0,107142.85714285714,187500.0,2.0,4.0,Technology,Medium-High,Average
2023,Data Scientist,120000,US,US,Data Scientist,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,120000.0,40000.0,85714.28571428572,150000.0,2.0,4.0,Technology,Medium-Low,Below Average
2023,Analytics Engineer,289800,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,289800.0,96600.0,207000.0,362250.0,2.0,7.5,Technology,High,Highly Competitive
2023,Analytics Engineer,214000,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,214000.0,71333.33333333333,152857.14285714287,267500.0,2.0,7.5,Technology,High,Highly Competitive
2023,Analytics Engineer,179820,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,179820.0,59940.0,128442.85714285714,224775.0,2.0,7.5,Technology,High,Highly Competitive
2023,Analytics Engineer,143860,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,143860.0,47953.333333333336,102757.14285714287,179825.0,2.0,7.5,Technology,Medium-High,Competitive
2023,Machine Learning Engineer,283200,US,US,ML Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,283200.0,94400.0,202285.7142857143,354000.0,3.0,3.0,Technology,High,Highly Competitive
2023,Machine Learning Engineer,188800,US,US,ML Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,188800.0,62933.333333333336,134857.14285714287,236000.0,3.0,3.0,Technology,High,Competitive
2023,Analytics Engineer,289800,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,289800.0,96600.0,207000.0,362250.0,2.0,7.5,Technology,High,Highly Competitive
2023,Analytics Engineer,214200,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,214200.0,71400.0,153000.0,267750.0,2.0,7.5,Technology,High,Highly Competitive
2023,Data Engineer,185900,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,185900.0,61966.666666666664,132785.7142857143,232375.0,2.0,4.5,Technology,High,Competitive
2023,Data Engineer,129300,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,129300.0,43100.0,92357.14285714287,161625.0,2.0,4.5,Technology,Medium-Low,Below Average
2023,Data Engineer,252000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,252000.0,84000.0,180000.0,315000.0,2.0,4.5,Technology,High,Competitive
2023,Data Engineer,129000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,129000.0,43000.0,92142.85714285714,161250.0,2.0,4.5,Technology,Medium-Low,Below Average
2023,Data Analytics Manager,155000,US,US,Data Analyst,Mid-Level,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,155000.0,77500.0,155000.0,193750.0,2.0,7.5,Technology,Medium-High,Highly Competitive
2023,Data Analytics Manager,140000,US,US,Data Analyst,Mid-Level,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,140000.0,70000.0,140000.0,175000.0,2.0,7.5,Technology,Medium-High,Highly Competitive
2023,Data Engineer,161800,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,161800.0,53933.333333333336,115571.42857142858,202250.0,3.0,4.5,Technology,Medium-High,Average
2023,Data Engineer,141600,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,141600.0,47200.0,101142.85714285714,177000.0,3.0,4.5,Technology,Medium-High,Average
2023,Machine Learning Engineer,342300,US,US,ML Engineer,Senior,Full-time,On-site,Large,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,342300.0,114100.0,244500.00000000003,444989.99999999994,2.0,3.0,Technology,High,Highly Competitive
